Name,Description,Solution,Obstacle,Organization,Address,Website,Email,Phone,Latitude,Longitude
Allegheny County MWDBE Program,"Allegheny County’s Minority, Women, and Disadvantaged Business Enterprise (MWDBE) Program sets goals and implements policies to increase participation of locally based MWDBE firms in County-funded contracts. By certifying vendors, monitoring procurement, and guiding departments and prime contractors to use local-certified firms, the program operationalizes local vendor preference and keeps public dollars circulating in the regional economy.",Buy Local and Contractor Preference Campaigns,Brain Drain of Young and Educated,Allegheny County Department of Equity and Inclusion,"542 Forbes Avenue, Pittsburgh, PA 15219",https://alleghenycounty.us/departments/equity-and-inclusion/mwdbe.aspx,mwdbe@alleghenycounty.us,
Allegheny County Overdose Dashboard,"This public dashboard publishes regularly updated overdose indicators—including EMS responses, ED visits, and fatalities—broken down by municipality and neighborhood. Community organizations, first responders, and county teams use the data to spot emerging hotspots, issue local warnings, and direct street outreach and treatment navigation to areas with rising activity.",Overdose Data Sharing and Early-Warning System,Substance Abuse and Deaths of Despair Epidemic,Allegheny County Department of Human Services (DHS) / Allegheny County Analytics,"1 Smithfield Street, Pittsburgh, PA 15222",https://www.alleghenycountyanalytics.us/index.php/2022/02/16/overdose-dashboard/,DHS-Research@alleghenycounty.us,
Allegheny County Overdose Prevention,"Allegheny County Health Department’s Overdose Prevention program organizes free naloxone trainings for residents and first responders and distributes Narcan at pop-up events hosted at libraries, community centers, shelters, and faith-based sites across the county. Staff and trained volunteers teach overdose recognition, rescue breathing, and naloxone administration, and attendees leave with free kits. The program partners with neighborhood organizations to bring recurring trainings into deind...",Community Naloxone Distribution and Training,Substance Abuse and Deaths of Despair Epidemic,Allegheny County Health Department,"542 Fourth Avenue, Pittsburgh, PA 15219",https://www.alleghenycounty.us/Health-Department/Programs/Chronic-Disease-and-Injury-Prevention/Overdose-Prevention.aspx,,
Allegheny County Support and Connection Center,"A 24/7 diversion, sobering, and short-stay respite center where individuals can safely recover from intoxication or behavioral health crises outside of jail or the emergency department. The center provides basic medical and behavioral health screening, observation for up to 23 hours, showers, warm meals, and immediate warm handoffs to treatment, case management, and housing navigation within the Allegheny County human services network.",Sobering Centers and Short-Term Respite Care,Substance Abuse and Deaths of Despair Epidemic,Allegheny County Department of Human Services (operated by UPMC Western Behavioral Health at resolve),"333 North Braddock Avenue, Pittsburgh, PA 15208",https://www.alleghenycounty.us/Human-Services/Programs-Services/Support-and-Connection-Center.aspx,DHSResponse@alleghenycounty.us,
Allegheny County Youth Action Board (YAB),"The Youth Action Board is a council of young people with lived experience of homelessness and housing instability who advise Allegheny County’s homeless services Continuum of Care and Department of Human Services on policies, program design, and funding priorities. Members are supported with stipends, mentorship, and training, and they sit alongside decision-making bodies to ensure youth voice shapes services and systems affecting education, housing, and community wellbeing.",Youth Councils and Local Leadership Pathways,Brain Drain of Young and Educated,Allegheny County Department of Human Services,"1 Smithfield Street, Pittsburgh, PA 15222",https://www.alleghenycounty.us/Human-Services,DHS-OfficeOfCommunityRelations@alleghenycounty.us,
Allegheny County Youth Commission,"The Allegheny County Youth Commission is a countywide advisory body of high school students who meet regularly with County Council and other officials, provide recommendations on policies affecting young people, and participate in public meetings. Members from each Council district serve alongside adult leadership in an advisory capacity, gaining mentorship and firsthand experience in local government while elevating youth voice in decisions about services, public safety, and development.",Youth Councils and Local Leadership Pathways,Brain Drain of Young and Educated,Allegheny County Council,"436 Grant Street, Pittsburgh, PA 15219",https://www.alleghenycounty.us/county-council/youth-commission.aspx,CountyCouncil@AlleghenyCounty.us,
Allegheny Health Network Center for Inclusion Health Street Medicine,"AHN’s Center for Inclusion Health operates mobile street medicine teams that bring low‑barrier addiction care directly to encampments, shelters, and neighborhoods with limited clinic access in Western Pennsylvania. Teams can initiate buprenorphine in the field, provide counseling and peer recovery support, and make on‑the‑spot referrals into AHN’s outpatient MAT clinics. They also maintain low‑barrier, same‑day access and walk‑in MAT hours at Inclusion Health clinics to continue care started ...",Mobile Medication-Assisted Treatment (MAT) Access,Substance Abuse and Deaths of Despair Epidemic,Allegheny Health Network (AHN) – Center for Inclusion Health,"320 East North Avenue, Pittsburgh, PA 15212",https://www.ahn.org/services/medicine/inclusion-health,,
Allegheny Land Trust,"Allegheny Land Trust partners with communities across Western Pennsylvania to acquire and permanently protect land for public benefit, placing it under nonprofit community stewardship. By removing land from speculative markets and ensuring local oversight, it keeps key environmental and recreational assets accessible for the long term. This land-trust model strengthens trust in institutions by demonstrating durable, place-based commitments driven by local priorities.",Community Land Trusts and Cooperative Ownership,Resistance to Change and New Initiatives,Allegheny Land Trust,"416 Thorn Street, Sewickley, PA 15143",https://alleghenylandtrust.org,info@alleghenylandtrust.org,
Alloy 26,"Alloy 26 is a large coworking hub in the redeveloped Nova Place complex, transforming former retail/office space into modern shared offices with high-speed internet, meeting rooms, phone booths, and event areas. It provides day passes and memberships for remote workers, freelancers, and startups, along with community programming and on-site support that make it a soft-landing option for professionals who want to stay in the region while accessing national opportunities.",Co-working Hubs and Remote Work Support,Brain Drain of Young and Educated,Faros Properties (Nova Place),"100 S Commons, Pittsburgh, PA 15212",https://www.alloy26.com,hello@alloy26.com,
Alloy 26,"Alloy 26 is a large coworking hub inside the redeveloped Nova Place complex, offering high-speed internet, dedicated desks, private offices, meeting rooms, and event spaces. By activating a formerly underused downtown complex on the North Side, it provides a professional soft-landing for remote workers, freelancers, and small teams who want to stay and build their careers locally.",Co-working Hubs and Remote Work Support,Brain Drain of Young and Educated,Nova Place / Faros Properties,"100 South Commons, Pittsburgh, PA 15212",https://www.alloy26.com,info@alloy26.com,
Alloy 26 at Nova Place,"Alloy 26 is a large coworking center inside Nova Place, a redeveloped former mall on Pittsburgh’s North Side, offering flexible desks, private offices, meeting rooms, phone booths, and enterprise-speed internet. Community management, events, and member services provide soft-landing support for remote professionals and startups to build careers without relocating.",Co-working Hubs and Remote Work Support,Brain Drain of Young and Educated,Faros Properties (Nova Place),"100 South Commons, Suite 102, Pittsburgh, PA 15212",https://www.alloy26.com,hello@alloy26.com,
AlphaLab Accelerator,"AlphaLab is a nationally recognized accelerator that offers cohort-based mentorship, seed funding, and shared workspace to early-stage companies. Through intensive coaching, weekly programming, and a strong mentor network, it helps founders build sustainable businesses and provides clear examples of upward mobility and success within Western Pennsylvania’s neighborhoods.",Small Business Incubator and Mentoring,Intergenerational Transmission of Hopelessness,Innovation Works,"6024 Broad Street, Pittsburgh, PA 15206",https://www.alphalab.org,info@alphalab.org,
AlphaLab Gear Accelerator,"AlphaLab Gear is a hardware and robotics accelerator that matches startup teams with veteran entrepreneurs-in-residence, engineers, and industry leaders for intensive mentorship, prototyping support, and market access. Each cohort is surrounded by advisors and alumni who provide hands-on coaching, introductions to customers and investors, and leadership development. By connecting younger founders with experienced professionals and retirees from the region’s tech and manufacturing base, it cat...",Cross-Generational Mentorship Network,Brain Drain of Young and Educated,Innovation Works,"6024 Broad Street, Pittsburgh, PA 15206",https://www.alphalabgear.org,info@innovationworks.org,
AlphaLab Gear Hardware Accelerator,"AlphaLab Gear is a hardware-focused accelerator that provides a low-cost incubator environment with shared prototyping spaces, equipment access, and coworking, coupled with intensive mentorship from experienced founders and industry experts. The program includes workshops and office hours with legal and accounting partners, and provides seed funding to help teams validate products, launch ventures, and create jobs in the region.",Community Entrepreneurship Incubator and Microgrant Program,Brain Drain of Young and Educated,Innovation Works,"6024 Broad Street, Pittsburgh, PA 15206",https://www.alphalabgear.org,info@innovationworks.org,
Ambassador Program,"Grounded Strategies’ Ambassador Program equips neighborhood leaders with training in facilitation, community organizing, and project management to plan and run local campaigns focused on land reuse, green infrastructure, and environmental justice. Participants learn to navigate municipal processes, build coalitions (including with labor partners), and advocate effectively at public meetings and with decision-makers.",Peer Ambassadors and Trusted Neighbor Network,Resistance to Change and New Initiatives,Grounded Strategies,"6587 Hamilton Avenue, Suite 1W, Pittsburgh, PA 15206",https://groundedpgh.org,info@groundedpgh.org,
Angel’s Place Early Childhood Education and Family Support,"Angel’s Place provides high-quality, subsidized early childhood education and childcare specifically for student parents, along with case management, parenting education, and basic needs support. By removing childcare and cost barriers, the program enables young parents to persist in school or job training, making it more feasible for them to remain and build their futures in Western Pennsylvania.",Affordable Childcare Cooperatives and Family Supports,Brain Drain of Young and Educated,"Angel’s Place, Inc.","2538 Woodstock Avenue, Swissvale, PA 15218",https://www.angelsplacepgh.org,info@angelsplacepgh.org,
Annual Community Awards & Report to the Community (plus Housing/Commercial Redevelopment Milestones),"MVI conducts high-visibility ribbon cuttings and groundbreakings for housing and main-street projects across the Mon Valley, inviting residents, funders, and officials to witness progress and commitments. Its Annual Community Awards & Report to the Community publicly shares results, timelines, and next steps, offering a structured, recurring report-back to stakeholders. These practices counter learned helplessness by showing visible momentum and creating public accountability for promised out...",Public Commitment Ceremonies and Visible Milestones,Resistance to Change and New Initiatives,Mon Valley Initiative,"305 East 8th Avenue, Homestead, PA 15120",https://monvalleyinitiative.com,info@monvalleyinitiative.com,
Apprenti PGH,"Apprenti PGH runs paid, registered technology apprenticeships in partnership with Pittsburgh-area employers who commit to hire apprentices and provide on-the-job training and supervision. The program offers a clear, earn-while-you-learn pathway for young adults into high-demand IT roles, combining employer-based training with related instruction. Community and industry partners guarantee placement slots, mentorship, and wraparound supports that lead to family-sustaining careers.",School-to-Work Apprenticeships and Paid Internships,Intergenerational Transmission of Hopelessness,Fortyx80 (nonprofit affiliate of the Pittsburgh Technology Council),"100 South Commons, Suite 172, Pittsburgh, PA 15212",https://www.fortyx80.org/apprenti,info@fortyx80.org,
Apprenti PGH (Registered Tech Apprenticeships),"Apprenti PGH places candidates into paid, full-time registered apprenticeships with Pittsburgh-area employers in roles like software development, cybersecurity, and data analysis. The program blends short-term classroom training with a year of employer-supervised, paid on-the-job learning, building a local tech talent pipeline and connecting apprentices directly to long-term careers with regional companies.",Paid Local Apprenticeships and Youth Internships,Brain Drain of Young and Educated,Pittsburgh Technology Council,"100 South Commons, Suite 172, Pittsburgh, PA 15212",https://www.pghtech.org,info@pghtech.org,
Apprenti PGH (Technology Apprenticeships),"Apprenti PGH partners with Pittsburgh-area tech employers, the Pittsburgh Technology Council, and education providers to create registered apprenticeship pathways in software, IT, and cybersecurity that outline clear milestones from pre-apprenticeship to mid-level roles. The program covers job-aligned training, provides mentoring and placement with committed employers, and coordinates supportive services with community partners to help nontraditional candidates start and advance in tech careers.",Employer-Community Career Pathway Partnerships,Intergenerational Transmission of Hopelessness,Pittsburgh Technology Council (local intermediary for Apprenti),"100 South Commons, Suite 172, Pittsburgh, PA 15212",https://apprenticareers.org,,
Apprenticeship Graduation Banquet,"IBEW Local 5 and its Joint Apprenticeship Training program host apprenticeship graduation banquets that formally recognize new journey-level electricians for completing multi-year training. The public recognition, awards, and union-community presence create a powerful rite of passage that validates hard work, showcases role models, and affirms the transition into high-quality careers.",Recognition and Rite-of-Passage Celebrations,Intergenerational Transmission of Hopelessness,International Brotherhood of Electrical Workers (IBEW) Local Union No. 5,"5 Hot Metal Street, Pittsburgh, PA 15203",https://www.ibew5.org,,
Apprenticeship Graduation Banquet,"IBEW Local 5 and its Pittsburgh Electrical JATC annually host an apprenticeship graduation banquet that publicly recognizes apprentices who have completed their training and attained journeyman status. The event brings together families, union leadership, contractors, and community partners to celebrate the milestone with awards and certificates. This tradition serves as a regional rite of passage, showcasing a respected pathway to family-sustaining careers and reinforcing positive norms arou...",Recognition and Rite-of-Passage Celebrations,Intergenerational Transmission of Hopelessness,Pittsburgh Electrical JATC (IBEW Local 5 & Western PA NECA),"5 Hot Metal Street, Pittsburgh, PA 15203",https://ibewlocal5.com,,
Apprenticeship Pittsburgh,"Partner4Work’s Apprenticeship Pittsburgh coordinates registered apprenticeships and pre-apprenticeships with local employers, unions, schools, and community organizations across Allegheny County. By funding training partners and aligning Career and Technical Education (CTE) programs with union and industry pathways, it helps employers prioritize hiring nearby residents and creates a seamless local pipeline into family-sustaining jobs—strengthening neighborhood ties and reducing long commutes.",Local Scholarship and Apprenticeship Fund,Intergenerational Transmission of Hopelessness,Partner4Work,"650 Smithfield Street, Suite 2400, Pittsburgh, PA 15222",https://www.partner4work.org,info@partner4work.org,
Apprenticeship Pittsburgh & Industry Partnerships,"Partner4Work, the workforce development board for Pittsburgh and Allegheny County, aligns employers, unions, schools, and community-based providers to co-create transparent career pathways across healthcare, manufacturing, IT, and the public sector. Through Apprenticeship Pittsburgh and related initiatives, the organization funds and coordinates entry-level training, paid work experience, and on-ramps to registered apprenticeships, clarifying credentials, wages, and progression steps. Partner...",Employer-Community Career Pathway Partnerships,Intergenerational Transmission of Hopelessness,Partner4Work (Pittsburgh/Allegheny County Workforce Development Board),"650 Smithfield Street, Suite 2600, Pittsburgh, PA 15222",https://www.partner4work.org,info@partner4work.org,
ApprenticeshipPGH,"ApprenticeshipPGH is a youth-focused pre-apprenticeship that partners with unions, community colleges, and local employers to create direct pathways into registered apprenticeships and entry-level jobs in sectors like advanced manufacturing, IT, and healthcare. By brokering employer partnerships and aligning classroom learning with on-the-job training, it advances hire-local strategies that connect Pittsburgh-area residents to stable careers and deepen ties between workers and neighborhood em...",Employer-Community Career Pathway Partnerships,Intergenerational Transmission of Hopelessness,Partner4Work,"650 Smithfield Street, Suite 2600, Pittsburgh, PA 15222",https://www.partner4work.org,info@partner4work.org,
Area Agency on Aging Advisory Council,"The AAA Advisory Council brings together older adults, caregivers, and community members to review service plans, budgets, and provider performance for aging services in Allegheny County. Their formal recommendations inform procurement, monitoring, and quality improvement, ensuring residents most affected by services have a direct role in oversight and evaluation.",Citizen Oversight and Evaluation Committees,Resistance to Change and New Initiatives,Allegheny County Department of Human Services,"2100 Wharton Street, Pittsburgh, PA 15203",https://www.alleghenycounty.us/Human-Services/Programs-Services/Older-Adults/Area-Agency-on-Aging/AAA-Advisory-Council.aspx,,
Art in the Alley,"A public art and placemaking initiative that converts the alley behind The Palace Theatre into a vibrant pedestrian corridor with murals, lighting, and rotating installations, often paired with live events. This ongoing activation draws regular foot traffic to downtown Greensburg, showcases local creatives, and creates a welcoming environment that strengthens community bonds and encourages young people to engage and remain in the region.",Cultural Programming and Placemaking Events,Brain Drain of Young and Educated,Westmoreland Cultural Trust,"102 N Main Street, Greensburg, PA 15601",https://www.westmorelandculturaltrust.org/art-in-the-alley/,info@westmorelandculturaltrust.org,
Art in the Alley,"Art in the Alley activates public spaces in Johnstown with community-made murals and installations created through workshops led by local artists at Bottle Works. By turning alleys into walkable art corridors, the initiative fosters civic engagement, volunteerism, and neighborhood pride while showcasing the city’s cultural identity.","Community Gardens, Arts, and Civic Projects for Identity Rebuilding",Substance Abuse and Deaths of Despair Epidemic,Bottle Works Ethnic Arts Center,"411 3rd Ave, Johnstown, PA 15906",https://www.bottleworks.org,info@bottleworks.org,
Assemble,"Assemble connects neighbors through a digital community using Discord and video platforms for youth programs, mentor coordination, and resource sharing, while also maintaining an active events calendar online. The organization hosts weekly in-person maker nights at its Penn Avenue space and delivers pop-up STEAM workshops at schools and neighborhood events across Pittsburgh, marrying ongoing remote engagement with periodic, place-based gatherings.",Tool Libraries and Shared Makerspaces,Resistance to Change and New Initiatives,Assemble,"4824 Penn Avenue, Pittsburgh, PA 15224",https://www.assemblepgh.org,info@assemblepgh.org,
Assemble Afterschool Programs & Tutoring,"Assemble transforms a storefront in Garfield into a neighborhood learning hub offering after-school programs, tutoring/mentoring, and teen STEAM workshops. Educators and volunteers provide project-based learning, internet-enabled computers, and guidance on high school, portfolio-building, and pathways to college and creative careers, giving youth positive role models and a supportive space to learn.",Community Learning Hubs and Tutoring Centers,Intergenerational Transmission of Hopelessness,Assemble,"4824 Penn Avenue, Pittsburgh, PA 15224",https://www.assemblepgh.org,info@assemblepgh.org,
