Name,Description,Solution,Obstacle,Organization,Address,Website,Email,Phone,Latitude,Longitude
Apprenticeship Pittsburgh,"Partner4Work’s Apprenticeship Pittsburgh initiative develops and expands registered apprenticeships and pre-apprenticeships across industries by convening employers, unions, and training providers. The program supports youth and young adults with career pathways, mentorship, and work-based learning that lead to in-demand, marketable skills. By aligning community assets with employer needs, it helps convert training into paid, sustainable apprenticeships.","Youth Skills, Apprenticeship and Mentorship Programs",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Partner4Work (Workforce Development Board for Pittsburgh/Allegheny County),"650 Smithfield Street, Suite 2600, Pittsburgh, PA 15222",https://www.partner4work.org,info@partner4work.org,
Apprenticeship Pittsburgh,"Apprenticeship Pittsburgh connects high school students and young adults to pre-apprenticeship and registered apprenticeship opportunities with regional employers and building trades. The program offers mentoring, career exploration, and hands-on skill development delivered with union JATCs and employer partners, often hosting info sessions and training in school and community venues. It operationalizes the solution by aligning youth with tradespeople and employers for structured mentorship a...","Youth Skills, Apprenticeship and Mentorship Programs",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Allegheny Intermediate Unit (AIU3),"475 East Waterfront Drive, Homestead, PA 15120",https://apprenticeshippittsburgh.com,apprenticeship@aiu3.net,
Armstrong Neighborhood Channel,"The Armstrong Neighborhood Channel produces hyperlocal TV and digital shows (such as Butler Buzz and In the Loop) that feature local nonprofits, volunteers, small businesses, and community events across Western Pennsylvania. By regularly profiling everyday civic contributors and nonpartisan initiatives, the channel builds pride and awareness of collaborative efforts that improve community life. Its accessible, story-driven format reframes local identity around shared values and neighbor-to-ne...",Community Media for Inclusive Storytelling,Gun Clubs as Primary Social Hubs with Political Messaging,"Armstrong (Armstrong Utilities, Inc.)","1 Armstrong Place, Butler, PA 16001",https://armstrongneighborhood.com,,
Art on Tap,"Art on Tap is a monthly after-hours Friday event at The Westmoreland Museum that offers live music, maker demos, and social activities in collaboration with local partners. The series is sustained through event sponsorships from area businesses and vendors, providing an affordable, welcoming community night for Westmoreland County residents. It fulfills the solution by using private sponsorships and community partnerships to host recurring, inclusive gatherings.",Public-Private Sponsorship of Community Nights,Gun Clubs as Primary Social Hubs with Political Messaging,The Westmoreland Museum of American Art,"221 N Main Street, Greensburg, PA 15601",https://thewestmoreland.org/events/art-on-tap/,info@thewestmoreland.org,
Art on Tap,"Art on Tap is a recurring first-Friday, after-hours program with live music, local brews and bites, and access to galleries at The Westmoreland. It provides an informal, welcoming environment where Westmoreland County residents gather regularly to celebrate regional art and meet neighbors. The series strengthens social ties and local identity through consistent cultural nights in a trusted community space.","Community Arts, Music and Culture Nights",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,The Westmoreland Museum of American Art,"221 N Main Street, Greensburg, PA 15601",https://thewestmoreland.org,info@thewestmoreland.org,
"Arts, Culture & Education Programs at the Pump House","The Battle of Homestead Foundation produces a year-round series of talks, films, labor music, and community theater at the historic Pump House, while recording and sharing interviews with Mon Valley workers and families. These programs commemorate industrial history and union struggle while lifting up care for community, democratic participation, and solidarity as protective roles. By convening intergenerational audiences to hear and perform local stories, the initiative reframes masculinity ...",Oral History and Public Art Projects Celebrating Local Identity,Conservative Identity Cultivation Through Protective Masculinity Narratives,Battle of Homestead Foundation,"880 E Waterfront Drive, Munhall, PA 15120",https://battleofhomestead.org,info@battleofhomestead.org,
Artsburgh Event Calendar,"Artsburgh is a region-wide, nonpartisan online calendar that aggregates arts, culture, classes, workshops, and community happenings from hundreds of venues and organizations across Western Pennsylvania. By centralizing inclusive, family-friendly, and social events in one hub, it makes it easy for residents to find alternatives to partisan club activities and connect with neighbors through shared cultural experiences.",Local Inclusive Events Calendar and Outreach Hub,Gun Clubs as Primary Social Hubs with Political Messaging,Greater Pittsburgh Arts Council,"810 Penn Avenue, Suite 600, Pittsburgh, PA 15222",https://www.artsburgh.org,info@pittsburghartscouncil.org,
Assemble Community Space for Arts + Technology,"Assemble is a neighborhood-based makerspace offering hands-on STEAM workshops, open studios, and community build events where participants share tools and learn making skills together. Programs for youth and adults emphasize collaboration, creativity, and problem-solving, helping neighbors connect around craft rather than politics. This shared-makerspace model provides a welcoming, skill-building environment that strengthens local social ties.",Shared-tools and Makerspaces,Gun Clubs as Primary Social Hubs with Political Messaging,"Assemble, Pittsburgh","4824 Penn Avenue, Pittsburgh, PA 15224",https://www.assemblepgh.org,info@assemblepgh.org,
Assemble Community Space for Arts + Technology,"Assemble operates a community-focused makerspace offering free and low-cost workshops, open studio time, and collaborative STEAM programs for youth and adults. Participants learn skills in crafting, electronics, and design while working together on projects, building inclusive relationships rooted in making rather than politics.",Shared-tools and Makerspaces,Gun Clubs as Primary Social Hubs with Political Messaging,Assemble,"4824 Penn Ave, Pittsburgh, PA 15224",https://www.assemblepgh.org,info@assemblepgh.org,
Assemble Community Spotlight & Youth Media,"Assemble’s programs regularly feature ‘Guest Experts’ from teaching, nursing, community organizing, coaching, and the skilled trades, and equip youth to produce zines, videos, and exhibits that celebrate these neighbors as protectors and problem-solvers. The organization publishes community-created media across its channels and in public showcases, shifting status toward collaborative, non-violent service and care. By positioning everyday helpers as heroes, Assemble reframes responsibility an...",Local Marketing Campaigns Reframing Responsibility and Protection,Conservative Identity Cultivation Through Protective Masculinity Narratives,Assemble,"4824 Penn Avenue, Pittsburgh, PA 15224",https://www.assemblepgh.org,info@assemblepgh.org,
Athletics & Recreation Volunteer Coaching,"Sarah Heinz House engages adult volunteers to coach youth sports and fitness programs, emphasizing mentorship, teamwork, and positive role modeling. By guiding leagues and recreational activities in a safe, structured environment, volunteers channel protective and leadership instincts into community-valued roles that foster belonging and trust among families on Pittsburgh’s North Side.","Community Sports, Search & Rescue, and Service Teams",Conservative Identity Cultivation Through Protective Masculinity Narratives,Sarah Heinz House,"1 Heinz Street, Pittsburgh, PA 15212",https://www.sarahheinzhouse.org,info@sarahheinzhouse.org,
Auberle Employment Institute – Trades and Manufacturing Pipeline,"The Employment Institute prepares adults and young adults for entry into construction trades and manufacturing through industry-recognized credentials, work readiness training, and direct connections to apprenticeships and employer partners. Wraparound supports and coaching help participants secure and advance in stable, family-supporting careers.",Worker Cooperatives and Apprenticeship Programs,Conservative Identity Cultivation Through Protective Masculinity Narratives,Auberle,"1101 Hartman Street, McKeesport, PA 15132",https://www.auberle.org,info@auberle.org,
Auberle Fatherhood Program & Employment Institute,"Auberle combines fatherhood education and coaching with its Employment Institute to provide parenting classes (e.g., Nurturing Dads/24:7 Dad curricula), relationship skills, case management, and direct access to job training, certifications, and placement support. Fathers can build nurturing skills through family nights and father–child activities while simultaneously strengthening their role as providers via workforce services. This integrated, one-stop model supports stable, caring fatherho...",Family Resource Centers and Fatherhood Programs,Conservative Identity Cultivation Through Protective Masculinity Narratives,Auberle,"1101 Hartman Street, McKeesport, PA 15132",https://www.auberle.org,info@auberle.org,
"BMNECC Folk Dance, Language, and Heritage Programs","The BMNECC preserves Bulgarian and Macedonian cultural traditions through kolo dance ensembles, language classes, festivals, and community arts workshops that involve children, parents, and elders. Its year-round programming revives parish-linked customs (music, dance, foodways, and holiday rituals) and offers a welcoming, nonpartisan gathering space that strengthens intergenerational ties and civic belonging in the Mon Valley.",Cultural Heritage and Intergenerational Programs,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Bulgarian Macedonian National Educational and Cultural Center (BMNECC),"449 West 8th Avenue, West Homestead, PA 15120",https://www.bmnecc.org,info@bmnecc.org,
Banjo Night,"The Pittsburgh Banjo Club presents a weekly, family-friendly music night featuring classic American tunes performed at the North Side Elks Lodge. The ongoing series draws a multigenerational, regionwide crowd and provides an easygoing, apolitical setting where people connect over shared musical heritage.","Community Arts, Music and Culture Nights",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Pittsburgh Banjo Club,"400 Cedar Avenue, Pittsburgh, PA 15212",https://www.pittsburghbanjoclub.com,,
Battle of Homestead Foundation Lecture Series,"This ongoing series at the historic Pump House features talks, panel discussions, film nights, and story-sharing events where retired steelworkers, union members, historians, and residents recount lived experiences of the Mon Valley. The programs foreground oral histories and audience dialogue, enabling younger residents and newcomers to engage directly with community elders. By convening multi-generational storytelling in a neutral civic space, the series helps create a shared narrative and ...",Local Storytelling and Shared History Project,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Battle of Homestead Foundation,"880 E Waterfront Drive, Munhall, PA 15120",https://battleofhomestead.org,info@battleofhomestead.org,
Battle of Homestead Foundation Public Programs,"The Battle of Homestead Foundation preserves and shares the stories of steelworkers and their families through talks, performances, walking tours, and community events based at the historic Pump House. Programs frequently feature readings, music, and storytelling rooted in labor history and civic action, helping residents connect pride in protection and responsibility with solidarity, caregiving, and community-building. By foregrounding workers’ voices and cultural expression, the initiative ...",Oral History and Public Art Projects Celebrating Local Identity,Conservative Identity Cultivation Through Protective Masculinity Narratives,Battle of Homestead Foundation,"880 East Waterfront Drive, Munhall, PA 15120",https://battleofhomestead.org,info@battleofhomestead.org,
Bigs with Badges,"Bigs with Badges pairs first responders—police officers, firefighters, and EMTs—with local youth for one-to-one mentoring, strengthening trust and safety in neighborhoods. The program channels first responders’ protective ethos into consistent civic engagement and youth development, while fostering a supportive peer network among participating first responders through shared trainings and match activities. Mentoring also opens pathways for youth exposure to public service careers and positive...",Veterans and First‑Responder Peer Networks,Conservative Identity Cultivation Through Protective Masculinity Narratives,Big Brothers Big Sisters of Greater Pittsburgh,"1901 Boulevard of the Allies, Suite 601, Pittsburgh, PA 15219",https://www.bbbspgh.org/programs/bigs-with-badges/,info@bbbspgh.org,
BikePGH Business Program,"BikePGH’s Business Program works with employers to create bike-friendly workplaces and to organize after-work social rides, commuter challenges, and skills classes for employees. Companies use BikePGH’s resources to host neutral, health-focused activities starting from the office or nearby trails, fostering team bonding and regular nonpartisan social time. The program provides planning support, safety education, and recognition for participating employers.",Employer-sponsored After-work Social Programs,Gun Clubs as Primary Social Hubs with Political Messaging,"Bike Pittsburgh, Inc.","188 43rd Street, Suite 300, Pittsburgh, PA 15201",https://www.bikepgh.org/business,info@bikepgh.org,
BikePGH Business Program (Workplace Bike Clubs & Commute Support),"BikePGH works with companies to start after-work group rides, bike-commute cohorts, and skills workshops hosted at or near the workplace. These employer-sponsored, nonpartisan activities give workers regular, social alternatives to politically affiliated clubs while improving wellness and camaraderie.",Employer-sponsored After-work Social Programs,Gun Clubs as Primary Social Hubs with Political Messaging,Bike Pittsburgh,"188 43rd Street, Pittsburgh, PA 15201",https://www.bikepgh.org,info@bikepgh.org,
BizFIT Entrepreneurship Program & Business Incubator,"Riverside Center for Innovation’s BizFIT program combines incubator space in a nonprofit, community-controlled facility with training cohorts that emphasize peer mentoring and practical business skills. Participants are connected to seed funding pathways such as microloans and gap financing through regional partners, and teams interested in shared ownership receive support to pursue worker-cooperative structures. By embedding entrepreneurs in a supportive Northside hub, BizFIT helps create lo...",Worker Cooperative Incubator,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Riverside Center for Innovation,"700 River Avenue, Pittsburgh, PA 15212",https://www.riversidecenterforinnovation.com,info@riversidecenterforinnovation.com,
Blasco Library Meeting Rooms Policy,"Erie County Public Library’s Blasco Library provides public meeting rooms to community organizations with a policy that emphasizes equal access and viewpoint neutrality. The policy includes non-endorsement requirements for event publicity and posted notices, and uses scheduling rules to avoid repeated priority by any single organization, advancing fair use of publicly supported space.",Venue Use Policies for Publicly Funded Spaces,Gun Clubs as Primary Social Hubs with Political Messaging,Erie County Public Library (Blasco Library),"160 East Front Street, Erie, PA 16507",https://www.erielibrary.org,,
Block Build Days,"Rebuilding Together Pittsburgh coordinates large-scale community service days where corporate, union, faith, and neighborhood volunteers complete free critical home repairs for elderly, veteran, and low-income homeowners across Allegheny County. These events intentionally assemble diverse teams from different parts of Western Pennsylvania—often across political affiliations—to work together on repairs, cleanup, and accessibility modifications, strengthening cross-community ties.",Intergroup Volunteer Service Projects,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Rebuilding Together Pittsburgh,"7800 Susquehanna Street, Suite 205, Pittsburgh, PA 15208",https://www.rtpittsburgh.org,info@rtpittsburgh.org,
Block Clubs and Community Action Meetings,"Operation Better Block organizes Homewood block clubs and regular community action meetings where residents identify priorities and co-create projects such as vacant lot reuse, housing stabilization, and youth safety. Meetings are open to all neighbors and emphasize resident facilitation, rotating leadership roles, and shared decision-making. OBB provides training and support so community members can lead projects that directly impact their streets and blocks.",Neighborhood Assemblies and Listening Sessions,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,"Operation Better Block, Inc.","801 N Homewood Avenue, Pittsburgh, PA 15208",https://www.obbinc.org,,
Bloomfield Saturday Market,"The Bloomfield Saturday Market is a weekly, open-air market featuring local farmers, food purveyors, artisans, community tables, and occasional live performances. Hosted in a central neighborhood setting and welcoming to all, it blends food, vendors, and activities to create an informal gathering space where neighbors can meet, socialize, and build trust.","Inclusive Public Events (Fairs, Markets, Block Parties)",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Bloomfield Development Corporation,"4908 Liberty Avenue, Pittsburgh, PA 15224",https://bloomfieldpgh.org/market,info@bloomfieldpgh.org,
Bloomfield Saturday Market,"A weekly, open-air neighborhood market featuring farmers, local food businesses, live music, and community organizations, with SNAP matching and kid-friendly programming. By convening residents in a central public lot along Liberty Avenue with food, vendors, and performances, it creates an inclusive social space that builds neighbor connections and supports local enterprises.","Inclusive Public Events (Fairs, Markets, Block Parties)",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Bloomfield Development Corporation,"5050 Liberty Avenue, Pittsburgh, PA 15224",https://bloomfieldpgh.org/market/,market@bloomfieldpgh.org,
Board Watch Academy,"Board Watch Academy trains parents, students, and residents to understand Pittsburgh Public Schools governance, budgets, and policy-making, and to participate effectively in school board meetings. The program builds skills for public commenting, data-informed advocacy, and pathways to serve on advisory committees, helping community members influence school decisions and strengthen accountability.",Civic Leadership and Local Government Training,Conservative Identity Cultivation Through Protective Masculinity Narratives,A+ Schools,"1901 Centre Avenue, Suite 302, Pittsburgh, PA 15219",https://www.aplusschools.org,info@aplusschools.org,
Bulgarian Macedonian National Educational and Cultural Center,"BMNECC sustains Bulgarian and Macedonian heritage through community language classes, dance ensembles, cooking workshops, and seasonal festivals at its West Homestead cultural center. Its programs invite grandparents, parents, and youth to learn, perform, and share stories that trace parish-based traditions brought by immigrants to the Mon Valley. These activities create a neutral gathering place for mutual support, cultural pride, and cross-generational connection.",Cultural Heritage and Intergenerational Programs,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Bulgarian Macedonian National Educational and Cultural Center,"449 West 8th Avenue, West Homestead, PA 15120",https://www.bmnecc.org,info@bmnecc.org,
Butler Collaborative for Families (BCF),"BCF is a countywide, cross-sector council that brings together faith-based congregations, human services, schools, health systems, businesses, and government to coordinate responses to family and community needs in Butler County. The collaborative holds regular membership meetings, hosts joint events, and develops nonpartisan, shared action plans around priorities such as jobs, education, safety, and access to services—functioning as an ongoing civic-and-faith council for the region.",Interfaith and Civic Councils,Megachurches Replacing Ethnic Parishes with Conservative Christian Nationalism,Butler Collaborative for Families,"214 South Main Street, Butler, PA 16001",https://butlerfamilies.org,info@butlerfamilies.org,
CCAC West Hills Center – Trades & Applied Technology Programs,"CCAC’s West Hills Center delivers hands-on training in automotive technology, welding, HVAC, mechatronics, and CDL using full-scale labs and bays. Instruction by journeyman faculty, team projects, and student groups create a community workshop environment where peers learn together and mentor one another. The center offers men in suburban and Mon Valley communities a practical pathway to skilled work, camaraderie, and provider identities rooted in craft and service.",Men’s Community Workshops and Skill Centers,Conservative Identity Cultivation Through Protective Masculinity Narratives,Community College of Allegheny County (CCAC),"1000 McKee Road, Oakdale, PA 15071",https://www.ccac.edu/locations/west-hills-center/index.html,admissions@ccac.edu,
CLP Events & Programs Calendar,"Carnegie Library of Pittsburgh maintains a comprehensive digital events calendar and in-branch bulletin boards that list free, nonpartisan social and civic activities—from community discussions and voter education to job help, ESL, and family programs. As a widely used public hub with multiple physical locations, CLP promotes inclusive alternatives to partisan clubs by making it easy for residents to discover and attend community-building events both online and through printed flyers and news...",Local Inclusive Events Calendar and Outreach Hub,Gun Clubs as Primary Social Hubs with Political Messaging,Carnegie Library of Pittsburgh,"4400 Forbes Avenue, Pittsburgh, PA 15213",https://www.carnegielibrary.org/events/,info@carnegielibrary.org,
CSA Performance Series,"The New Hazlett Theater’s Community Supported Art (CSA) Performance Series commissions and presents new works by local artists, pairing each show with community talkbacks and informal receptions. These public performance nights foster inclusive, apolitical social spaces where attendees from different backgrounds can connect through shared cultural experiences and conversations.","Community Arts, Music and Culture Nights",Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,New Hazlett Theater,"6 Allegheny Square East, Pittsburgh, PA 15212",https://newhazletttheater.org/csa,info@newhazletttheater.org,
CTSI Community PARTners Core,"The Community PARTners Core of Pitt’s Clinical and Translational Science Institute helps residents and grassroots groups collaborate with university researchers through training in community facilitation methods (e.g., co-design workshops, advisory boards) and plain-language tools for measuring impact. It offers consultation on data collection and evaluation design and administers small pilot and seed grants for community–academic projects, allowing neighborhood initiatives to be inclusive, w...",University–Community Partnership for Facilitation and Evaluation,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,University of Pittsburgh Clinical and Translational Science Institute,"200 Meyran Avenue, Pittsburgh, PA 15213",https://www.ctsi.pitt.edu,ctsi@pitt.edu,
Carnegie Library of Pittsburgh Events & Classes,"Carnegie Library of Pittsburgh maintains a comprehensive, nonpartisan events and classes calendar spanning all city neighborhoods, including job help, language learning, civic workshops, arts activities, and family programs. As a trusted digital and physical hub—with branch-based programming and staff who connect patrons to local happenings—it makes inclusive, community-building activities easy to find and attend.",Local Inclusive Events Calendar and Outreach Hub,Gun Clubs as Primary Social Hubs with Political Messaging,Carnegie Library of Pittsburgh,"4400 Forbes Avenue, Pittsburgh, PA 15213",https://www.carnegielibrary.org/events,info@carnegielibrary.org,
Carnegie Library of Pittsburgh – Events Calendar,"Carnegie Library of Pittsburgh maintains a comprehensive, nonpartisan events calendar covering social, educational, and civic programs at branches across the city, making it easy for residents to discover inclusive activities. In addition to the digital calendar, branches use physical bulletin boards and printed flyers to promote local events and partner happenings, functioning as an outreach hub that connects people to community life beyond partisan spaces.",Local Inclusive Events Calendar and Outreach Hub,Gun Clubs as Primary Social Hubs with Political Messaging,Carnegie Library of Pittsburgh,"4400 Forbes Avenue, Pittsburgh, PA 15213",https://www.carnegielibrary.org/events/,info@carnegielibrary.org,
Carrie Blast Furnaces Guided Tours,"Rivers of Steel’s steelworker-guided tours at the Carrie Blast Furnaces center on firsthand stories from former industrial workers, preserving and sharing the region’s labor heritage. These tours function as live oral histories that invite residents, students, and newcomers to hear personal accounts, ask questions, and connect across generations. By elevating worker narratives in a public setting, the program builds empathy and a shared community identity rooted in Western Pennsylvania’s indu...",Local Storytelling and Shared History Project,Local Republican Party Organizations Operating Brick-and-Mortar Community Centers,Rivers of Steel Heritage Corporation,"623 E 8th Avenue, Homestead, PA 15120",https://www.riversofsteel.com,info@riversofsteel.com,
